user_id,item_name,rating
76561198084300729,GRID 2,5
76561198078377030,Kerbal Space Program,3
Gottheart,Five Nights at Freddy's,3
76561198106068056,Grand Theft Auto V,2
green_crayonz,Divinity: Dragon Commander,2
Gribil,Batman™: Arkham Origins,3
76561198144940553,Emily is Away,5
76561198092347921,The Binding of Isaac,2
76561198045402323,Everlasting Summer,5
76561198047263762,Retro City Rampage™ DX,3
76561197993494697,The Forest,3
76561198084127598,Chivalry: Medieval Warfare,1
76561198059711556,The Elder Scrolls V: Skyrim,3
jamesreesonswingspanis6ft,Ryse: Son of Rome,3
76561198058650367,BioShock 2,3
76561198103157285,Gunpoint,3
aomaom29,Don't Starve,5
76561198082418196,Fallout: New Vegas,1
asnnerd,theHunter,3
HadesXpress,Left 4 Dead 2,1
76561198051272874,Crazy Taxi,5
76561198049556885,Age of Empires Online,5
76561198049230048,Train Simulator,5
hanroo,PAYDAY 2,3
76561198006606435,Rising Storm/Red Orchestra 2 Multiplayer,5
76561198070635741,Killing Floor,3
TheJuanAnd0nly,WARMODE,2
MickeyDeez,War Inc. Battlezone,2
76561198073811740,Reign Of Kings,3
decmonk,Soldier Front 2,5
76561198035533544,PAYDAY 2,3
76561198034664008,The Elder Scrolls V: Skyrim,3
HarisYusuf,The Elder Scrolls V: Skyrim,3
DarkPulse_ChCh,how do you Do It?,3
76561198085383067,Evolve Stage 2,1
76561198153975662,PAYDAY 2,2
HaxterWTF,Elsword,3
HazardousRusty,Empire: Total War,3
Headlessone,Quantum Rush Champions,4
HeardTangent,Euro Truck Simulator 2,3
yashitya,Factorio,1
_Reign,PAYDAY 2,3
76561198072460153,Spore,1
76561198106882938,Emily is Away,1
antidamage,Garry's Mod,3
herio,HAWKEN,3
76561198096849086,Hotline Miami,3
bzr9000,Worms Revolution,5
76561198050540147,Borderlands 2,5
76561198078649960,Garry's Mod,1
76561198057784617,"Warhammer® 40,000™: Dawn of War® II – Retribution™",1
76561198077658105,Killing Floor 2,3
MrBambi2,The Lord of the Rings Online™,3
76561198034888931,Super Hexagon,1
76561198063801454,Arma 2: Operation Arrowhead,3
DrJWATSON,Bastion,3
Ghastkiller,War Thunder,3
ttavr0h,Killing Floor,5
76561198061503100,Call of Duty: Modern Warfare 2,3
76561198084739540,Rocket League,3
76561198088045830,GRID 2,5
76561198098802468,Bloons TD5,5
76561198072096094,Planetary Annihilation,2
HunteR_au,Counter-Strike: Global Offensive,1
ERROR_LT,Clicker Heroes,5
76561198054447419,Call of Duty: Modern Warfare 3,3
Hype_R,Unturned,5
76561198088140468,War Thunder,3
76561198074377542,The Binding of Isaac: Rebirth,3
PostmanPot,Portal 2,3
commander_cong,PlanetSide 2,5
76561198098673552,Counter-Strike: Source,3
icedragonlord88,Far Cry® 3,3
Shaun9112,Closure,5
murilopr,Firewatch,3
76561198110176420,Assassin's Creed Unity,3
IcedRaven,Surgeon Simulator,1
76561198064876158,Painkiller Hell & Damnation,3
76561198047907062,Brütal Legend,3
ihasMUFFINSWAG,"Cook, Serve, Delicious!",3
76561198068605419,PAYDAY 2,3
76561197996768219,Clicker Heroes,3
76561198062988175,POSTAL 2,3
76561198069620444,Fallout 4,3
76561198035565631,Goat Simulator,5
76561198053667228,FarSky,3
76561197992272514,Sniper Elite: Nazi Zombie Army,3
infin15,CONSORTIUM,3
66d,New kind of adventure,5
innocentguy,Starbound,3
76561198059653682,Call of Duty: World at War,1
76561198081062889,Call of Duty: Modern Warfare 2,3
76561198028041619,World of Soccer online,5
2828838282,PlanetSide 2,3
76561198042121637,Realm of the Mad God,5
ipaqmaster1,Stigmat,3
76561198077882964,The Mystery of the Druids,5
theepichunter,Borderlands 2,1
76561198075205060,Just Cause 2,5
76561198132628363,Cry of Fear,3
IzaiahSalter,Stranded Deep,1
Izaiby,Our Darker Purpose,2
76561198048712102,South Park™: The Stick of Truth™,5
moth3r888,Saints Row IV,3
76561198078836858,Dinner Date,5
76561198093624679,Fallen Earth,1
jackhaslegs,Unturned,3
76561198019160833,Wolfenstein: The New Order,3
Jacler,GEARCRACK Arena,3
dandeman31,PAYDAY 2,3
76561198136186637,Castle Crashers,3
76561198066001199,Saints Row IV,2
76561198046879866,Screencheat,3
ButtBurger2,Hitman: Absolution,5
BLORGATRON,RACE 07,2
76561198065776095,PlanetSide 2,3
autismcentral,Besiege,3
cooljeeves,Castle Crashers,3
Jensen_Goh,Hydrophobia: Prophecy,2
jerichoy2k,Garry's Mod,5
jessicax0,Terraria,5
Jessica_Steamrep_,Free to Play,3
Ninjo200,BioShock Infinite,3
76561198098664585,Tomb Raider,5
zimran,Fallout 4,3
Jezza453,Grand Theft Auto V,5
WinstonChurchill,Mount & Blade: Warband,3
76561198081730960,The Walking Dead™: Survival Instinct,2
jikefree,Undertale,3
76561197999005150,Max Payne 3,3
76561197984390941,Mafia II,3
manehjancok,Goat Simulator,5
pirificpower,Just Cause,3
asdasdasdasdasdasdasdas,Tree of Savior (English Ver.),2
icevsfire,Killing Floor,5
The_Mad_Mutant,South Park™: The Stick of Truth™,3
1103703132946,Half-Life 2,3
BloodyJonesyM8,Space Engineers,3
jops70,The Ship,3
josehobold,Counter-Strike: Global Offensive,3
joshodonnell,ORION: Prelude,1
tishoo,Five Nights at Freddy's 2,5
76561198024782279,Just Cause 3,5
angrymanxl,Super Crate Box,3
Jumpaye,Bad Rats,1
TravCentral,Men of War: Assault Squad,3
76561198094350759,Counter-Strike: Global Offensive,1
supfoo3,Counter-Strike: Global Offensive,5
Just_Some_Random_Stranger,Sid Meier's Civilization V,3
76561198106182243,The Lord of the Rings: War in the North,3
76561198070637637,Rust,3
Komyo,Counter-Strike: Global Offensive,1
gladwall,Future Wars,2
thecelis,Counter-Strike,5
2Chill,Tryst,1
nickyz,Kung Fury,5
shuvosaha1612,Dark Souls: Prepare to Die Edition,2
KANEYMANN,The Walking Dead,5
Rahulcoeg,Dead Realm,3
76561198011218089,Sleeping Dogs™,3
76561198091833491,Sleeping Dogs™,3
Arcanoth,Dead Rising 2: Off the Record,5
76561198108677745,Swords and Soldiers HD,3
76561198037347665,BattleBlock Theater,3
76561198052399653,PlanetSide 2,5
RaveHusky,Arma 2: Operation Arrowhead,3
Kertis333,Don't Starve Together,3
76561198047317224,Castle Crashers,1
76561198068922268,The Elder Scrolls V: Skyrim,5
SSKyrios,War Thunder,1
khanyucedag,The Flock,1
kidhypocrisy,Kung Fury: Street Rage,3
76561198055734083,Grand Theft Auto: Vice City,5
notassome,Portal,3
76561198038191817,Counter-Strike: Global Offensive,3
killerroo,God Mode,3
76561198134496163,Counter-Strike: Global Offensive,3
kon-games,Portal 2,3
andofishy,Terraria,5
akene45,Portal 2,1
76561198077109688,Kingdoms of Amalur: Reckoning™,3
kingnoob29,Project Zomboid,5
PurpleKirbyGaming,FINAL FANTASY VIII,3
TheKingNegus,Dead Island,3
76561198124029225,McPixel,3
biscutbaker,Stardew Valley,3
raider2knight,Rocket League,3
auzankerencoy,Rocksmith 2014,5
76561198081194124,Awesomenauts,3
KingKeenz,Star Conflict,5
OuktoberFrist,Garry's Mod,5
76561198061408032,Age of Empires II: HD Edition,5
haato,Bully: Scholarship Edition,3
Hunter101,The Binding of Isaac: Rebirth,3
76561198068180282,BioShock,5
76561198158242440,Dwarfs F2P,3
KotaKuroGG,American Truck Simulator,5
freeman259,Arma 3,3
zachwgtv,Surgeon Simulator,3
76561198073244209,Alien: Isolation,3
wickedcoolmeme,Robocraft,3
kronix129,Wolfenstein: The Old Blood ,1
Kryskk,Unturned,3
kshaunish,Loadout,3
ThatOneBot,Tetrobot and Co.,5
76561198045837166,Five Nights at Freddy's,3
goodladftw,StarForge,2
Kutoraz,Reign Of Kings,2
wudderpudd,The LEGO® Movie - Videogame,5
KyelTheGreat,PAYDAY 2,5
76561198033167818,Call of Duty: Black Ops III,3
Kylee_Kylie,Call of Duty: World at War,3
76561198060891034,ORION: Prelude,5
76561198087423111,The Escapists,3
76561198138193812,Killing Floor,3
Lacuspop,The Binding of Isaac: Rebirth,3
76561198036511313,"Warhammer 40,000: Dawn of War - Game of the Year Edition",5
76561198091823489,The Binding of Isaac: Rebirth,3
icantfindagoodcustomurl,FEZ,5
76561198090836955,Wolfenstein: The New Order,3
76561198044822914,ARK: Survival Evolved,3
76561198043401883,Gunpoint,3
L3N1SH,Geometry Dash,1
LeakproofSpoon,Narcissu 1st & 2nd,5
LeastValuablePlayer,Loadout,3
76561197961124706,Fallout 4,1
76561198028582148,Gotham City Impostors,3
BlurredPortrait,The Elder Scrolls V: Skyrim,5
76561198048923072,Sid Meier's Civilization IV,3
nolongerliving,Haunted Memories,3
4n631,PAYDAY 2,3
suctioncuphands,Sid Meier's Civilization V,3
76561198064667147,Terraria,5
76561198052112449,Bastion,3
krystal1,FEZ,5
lexby,Assassin's Creed IV Black Flag,3
76561197993819764,Planet of the Eyes,2
7656119806270,Left 4 Dead 2,3
76561198070192466,Space Engineers,3
76561198019503392,Diabolical,3
Gumby32,Garry's Mod,3
Peappy,Far Cry 4,3
lindaduong,Rocket League,3
LiquidShovel,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,5
76561198067137136,Batman™: Arkham Knight,2
76561198018766159,The Elder Scrolls IV: Oblivion ,5
76561198092403662,NEKOPARA Vol. 2,3
Braceful,The Fruit of Grisaia,3
Loadingdotdotdot,Haunt the House: Terrortown,5
76561198085715384,Killing Floor,3
76561198030804350,Sid Meier's Civilization III: Complete,3
XxX_bradley_XxX,METAL GEAR SOLID V: THE PHANTOM PAIN,3
76561198061556863,Dirty Bomb,3
76561198026715109,Portal 2,3
76561198033116510,Loadout,5
76561198064441059,LIMBO,3
TomBlack,Rocket League,5
lorderikir,The Mighty Quest For Epic Loot,2
FlyingBajr,Dino D-Day,5
76561198026091900,Dark Souls: Prepare to Die Edition,3
76561198050509172,Five Nights at Freddy's,5
Loresdalla,Delver,2
FR3D99,Undertale,3
76561198061057790,Warframe,3
0468313256,H1Z1: Just Survive,3
76561198028950490,Killing Floor,3
1889999999999999,The Elder Scrolls V: Skyrim,3
LucidKing,Garry's Mod,5
cayden97,Garry's Mod,5
Luftkopf,Half-Life 2,2
76561198052914690,Call of Duty: Advanced Warfare,1
76561197991872030,Fallout 3 - Game of the Year Edition,1
claytonlee,Anno 2070,3
LumpyPoser,Counter-Strike: Global Offensive,3
76561198159891952,Pink Hour,3
creamlc,Rexaura,3
ly_cheen,Dispatcher,2
76561198056707381,PAYDAY 2,5
NonoNoNo890,The Elder Scrolls V: Skyrim,5
m0ng,Blacklight: Retribution,1
kwaka_10,Garry's Mod,3
masterroach,PAYDAY 2,3
mac085,Prison Architect,5
Ebolaassnigga,Portal 2,1
zjaerya135,Heroes & Generals,3
Imnotfromaustraliakids,POSTAL 2,5
nelso,Uncrowded,3
MadameMcThunder,South Park™: The Stick of Truth™,3
ZakGod09,Counter-Strike: Global Offensive,3
madengineer,Heroes & Generals,5
76561198034156056,Danganronpa: Trigger Happy Havoc,3
76561198031043766,Chivalry: Medieval Warfare,1
76561197964317648,Undertale,1
LG2301,Left 4 Dead 2,3
gowuigilol1,Counter-Strike: Source,5
juanxoywea,Evolve Stage 2,3
76561198066662465,Tactical Intervention,1
animobeda,PAYDAY 2,5
76561198078668022,Dead Pixels,1
76561198094663041,AdVenture Capitalist,3
76561198023519729,Game Dev Tycoon,2
marhan,DayZ,3
76561198097313353,Gotham City Impostors: Free To Play,5
76561198029771387,Tales from the Borderlands,3
JackPipsam,Aliens: Colonial Marines,3
76561198072273253,Realm of the Mad God,5
Marksinator,Grand Theft Auto V,3
76561198122123166,GunZ 2: The Second Duel,3
76561198044605552,Tree of Savior (English Ver.),5
76561198069965060,Dinner Date,5
76561198182154914,Elite Dangerous,5
MarucTp,Kerbal Space Program,5
VanClash,Lovely Planet,3
76561198062454216,The Mighty Quest For Epic Loot,5
Master25Oficial,Counter-Strike: Source,3
clawbot44,Ori and the Blind Forest,3
xmatiias,Unturned,5
76561198059298985,Chivalry: Medieval Warfare,3
76561198072851994,The Stanley Parable,5
Matt4Prez2K16,"Papers, Please",5
76561198034985315,Counter-Strike: Global Offensive,4
76561198070771562,Euro Truck Simulator 2,3
76561198027720165,Terraria,3
mblades,Borderlands 2,5
76561198059301330,Assassin's Creed II,3
76561198126883516,God Mode,5
nerfdarius,Firefall,3
pandashan,Age of Empires® III: Complete Collection,3
thomazlol,WWE 2K15,2
ItsItsItsItsItsmememe,Tom Clancy's Splinter Cell Blacklist,2
76561198071991173,Left 4 Dead 2,1
ShadicTripleSeven,Double Action: Boogaloo,3
Mett6,Hitman: Blood Money,3
GoodOlDick,Sniper Elite V2,3
mezzamorph,Portal 2,2
76561198074311103,Awesomenauts,2
76561198074871696,Blacklight: Retribution,3
76561198047306749,Saints Row: The Third,3
76561198106998900,Cities: Skylines,3
Smithy199,Age of Empires II: HD Edition,5
lohbsy,The Elder Scrolls V: Skyrim,5
76561198090495592,PAYDAY: The Heist,5
76561198067941267,The Forest,3
jakemhill,Assassin's Creed II,3
ansairmist,Beasts of Prey,3
76561198059749148,Moonbase Alpha,3
chocpin,Duke Nukem Forever,3
mochajung,Subnautica,3
76561198064572589,Wolfenstein 3D,3
76561198064199218,Europa Universalis IV,4
345675,Aftermath,2
ForTheWinLegitimance,Defiance,2
imdagiver,Serious Sam 2,3
76561198090507837,Uplink,3
76561198085905659,King's Bounty: Armored Princess,5
76561198025989885,War of the Roses,3
Mondrow20,War Thunder,3
stupidbitchcunt,Assassin's Creed Brotherhood,2
76561198071542886,Tom Clancy's Ghost Recon Phantoms - NA,2
opw,Dying Light,3
76561198067229346,The Elder Scrolls V: Skyrim,1
0896398616,The Binding of Isaac: Rebirth,3
Moyi2706,Counter-Strike: Source,3
76561198059457068,Endless Legend,3
Kevoz,Dino D-Day,3
armeda,Banished,3
76561198072567851,Rust,3
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,Saints Row IV,5
Zombiepig950,Euro Truck Simulator,2
76561198085373053,Skullgirls,5
76561198055938832,Awesomenauts,2
76561198090511238,Batman™: Arkham Knight,3
70spots,War Thunder,3
76561198074789497,GRID,5
76561198048259980,Party Hard,5
76561198069479694,Trine 2,3
DarthVegas,TerraTech,3
76561198017212077,F.E.A.R. 3,3
Steam-Community-2002-2006,Darksiders,3
76561198203915497,The Way of Life Free Edition,2
76561197968314999,Surgeon Simulator,3
76561198067965171,Contagion,2
76561198027169983,StarDrive 2,3
76561198071374270,The Elder Scrolls V: Skyrim,1
Murkeeeee,BattleBlock Theater,5
spadesace007,Borderlands 2,5
spamoutacan,Awesomenauts,3
mutanterex22,To the Moon,3
Itsismynature,Hitman: Absolution,3
marijuwenis,Counter-Strike: Global Offensive,2
76561198044444299,Assassin's Creed Unity,3
MySmilie,Space Engineers,1
MysticalMrCool,Surgeon Simulator,3
MysticRayn,Dwarfs F2P,1
senhp,Shadow Warrior,1
76561198081422504,Magic: The Gathering - Duels of the Planeswalkers 2013,3
xychome,NotGTAV,3
Sickojosh,SpeedRunners,3
76561198058986434,Castle Crashers,5
NakinhaXapa,Borderlands 2,5
76561198089699297,Surgeon Simulator,5
brunolopez67,Card Hunter,5
ggaviation,Trove,1
Nataszz,War Thunder,5
76561198075329557,XCOM: Enemy Unknown,3
76561198074506980,Assassin's Creed® III,3
necron7894,Euro Truck Simulator 2,5
Zombiejebus,Ragnarok Online 2,3
agentmccoy,Moirai,3
ned279,Terraria,5
madyellow,Botanicula,3
76561198038563395,Borderlands 2,3
nemes_memes,Bus Driver,5
76561198064921074,Long Live The Queen,3
neon-potato,Europa Universalis IV,5
76561198079550949,HAWKEN,5
76561198077185651,Call of Duty: Modern Warfare 2,3
76561198061575266,The Expendabros,3
76561198048376894,Counter-Strike: Global Offensive,5
awesomegillymxt,Kerbal Space Program,5
lifesavior,Fistful of Frags,3
Lostvoices,Angels Fall First,3
duncan_mccoll321,Happy Wars,3
Freemeetupsforgaymen,The Elder Scrolls V: Skyrim,5
76561198045214604,Five Nights at Freddy's,3
76561198044713685,Soldier Front 2,3
Juluck,I am Bread,1
76561198071684592,American Truck Simulator,3
76561198048058129,War Thunder,3
76561198016067437,Chivalry: Medieval Warfare,3
nitraz,Half-Life 2,3
76561198128831320,Grand Theft Auto V,1
Nitrousrun,Batman: Arkham City GOTY,5
76561198062676115,Obduction,5
Yawky,Sakura Clicker,5
76561198063607424,The Impossible Game,3
ilikeflip,Emily is Away,3
76561198068224653,PlanetSide 2,3
NobodyBXII,Counter-Strike: Global Offensive,3
76561198087546697,The Binding of Isaac: Rebirth,5
Bisonate,Cities: Skylines,3
EternalLemon,Killing Floor,3
Nomasuras,Serious Sam 2,3
76561197992755277,PAYDAY 2,3
Zombie_Assassin,BioShock Infinite,5
pewpewpewpewpewpewpewpewpew,Left 4 Dead 2,3
76561198073922626,FTL: Faster Than Light,5
76561198060833105,The Forest,1
76561198057654603,Dragon Age: Origins,5
76561198024357966,Warframe,2
76561198080209148,Sid Meier's Civilization V,5
76561197977544920,The Mighty Quest For Epic Loot,3
NovalisBlitz,Murder Miners,5
nuclearaven,Total War: SHOGUN 2,3
Nuep,Europa Universalis IV,3
76561198069090454,Robocraft,3
anotherfuckingdeejay,Watch_Dogs,5
sinforthewin,Door Kickers,3
o-tang,Five Nights at Freddy's 2,3
ongkungx2,Metro 2033,5
76561198063138377,Renegade Ops,3
76561198034392853,Nyan Cat: Lost In Space,3
76561198079721051,Garry's Mod,3
totallynotsianide,DayZ,3
Pretz,BIT.TRIP RUNNER,5
76561198062152744,ARK: Survival Evolved,1
76561198086448358,Hitman: Absolution,3
quantumquack,The Elder Scrolls V: Skyrim,3
dnsh38,Left 4 Dead 2,5
76561198064526566,Magicka 2,2
ervindancho,Left 4 Dead 2,3
Opportunity396,FEZ,3
Tictactic,Sid Meier's Civilization V,5
originaldog,Left 4 Dead 2,3
76561198082317907,Left 4 Dead 2,3
damnsonwheredidyoufindloominaty,Rodina,3
osuka828,Risk of Rain,5
76561198117645959,Rust,3
memeroos,Darkness Assault,3
twOzOz,9.03m,3
chupaessacaralha,King Arthur's Gold,3
Pao_Of_War,Reassembly,1
NeedzMoreMudkipz,Unturned,5
BOOMRIFFER,Hotline Miami,3
pacocafoda,DayZ,3
76561198056876765,Super Meat Boy,2
76561198092220958,Depression Quest,3
pandanman,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,3
Panosan,Decay - The Mare,5
partycatsjr,Deus Ex: The Fall,3
76561198210898561,XCOM 2,5
76561198060351220,Counter-Strike: Global Offensive,3
kvgamg,Overgrowth,5
Paulie1333,Darkest Dungeon,3
76561198094428264,Counter-Strike: Global Offensive,3
Pedro_Alberto,Rust,3
TheRealChris02,Rise of Incarnates,3
croniczambie,Half-Life,3
Rebound780,Undertale,3
penguinereno,MapleStory,3
iige,Counter-Strike: Global Offensive,5
76561198059138340,DOOM,5
76561198073455321,Half-Life,5
potatonuggsssss,Sid Meier's Civilization V,5
76561198106127352,The Elder Scrolls V: Skyrim,5
PhoenixAnimus,Banished,3
pi_pie,Broforce,3
76561198045362276,Realm of the Mad God,3
76561198053856103,Rust,3
76561198065484906,The Repopulation,2
76561198045242807,Mount & Blade: Warband,3
souedu,Half-Life 2,3
76561198047950481,Alan Wake,3
76561198039483841,Gun Monkeys,3
pixelonsteam,Bastion,3
76561198063459358,Guns and Robots,2
314155156915923,Age of Empires II: HD Edition,3
gimmedepussyplsboss,SpaceChem,3
loracidical,Cry of Fear,3
evolic,Counter-Strike: Global Offensive,5
POISON_OAK,Starbound,3
PoKeVGL,Portal 2,3
pokefam,Wargame: AirLand Battle,5
76561198131090970,War Thunder,3
poopholder,South Park™: The Stick of Truth™,5
PortHashbrown,Broken Age,3
fussyfusfis,Baldur's Gate: Enhanced Edition,2
76561198048312212,Batman™: Arkham Origins,3
trueguess100,Warframe,3
ThePotaot,PAYDAY: The Heist,2
2edgy4youboi,Counter-Strike,3
PowerMetalSquid3212,No Man's Sky,2
76561198082324709,No More Room in Hell,5
76561198085774896,Epigenesis,1
Monazthespaz,BattleBlock Theater,5
76561198097565503,How to Survive,5
76561198036245133,Dust: An Elysian Tail,3
76561198089277054,Assassin's Creed Unity,3
primenz,The Witcher 3: Wild Hunt,3
76561198064474936,Half-Life 2,1
Jay-san,BioShock Infinite,1
76561198042063898,Castle Crashers,5
76561198027783576,Tom Clancy's Ghost Recon Phantoms - NA,5
76561198080600208,Emily is Away,3
76561198071598894,Gods Will Be Watching,3
76561198026921632,Total War: ROME II - Emperor Edition,3
donkeyinyourface,Plague Inc: Evolved,5
mmsharpeye,Counter-Strike: Global Offensive,5
76561198043116660,The Binding of Isaac,3
paulooluap4,The Witcher 2: Assassins of Kings Enhanced Edition,1
76561197960963309,Gone Home,1
76561198080736898,Counter-Strike: Global Offensive,5
76561198036223338,Borderlands: The Pre-Sequel,1
MarsupialesLocos,The Elder Scrolls V: Skyrim,3
Qinsmoon8080,Eversion ,5
76561198041963382,Counter-Strike: Global Offensive,3
76561198051319354,Hotline Miami,3
Taffythedudegonnakickyourbutt,Chivalry: Medieval Warfare,2
1300655506nigga,ORION: Prelude,1
76561198116795860,Hook,5
KarismaC,Emily is Away,5
p100pCeM,BioShock,3
ACE-Name,MechWarrior Online,2
76561198100811093,Hotline Miami,3
pippipcheeriommmbangersandmash,South Park™: The Stick of Truth™,3
DatIndianGamer,Call of Juarez Gunslinger,3
radicalrainjunior,Borderlands: The Pre-Sequel,5
radvilasv,Portal 2,3
76561198093768306,Gunpoint,1
76561198049341924,Eldevin,2
76561198147922014,Prison Architect,3
RAINZFOXX,Half-Life 2: Lost Coast,2
RaiseEm,Alan Wake,3
76561198059818761,Dirty Bomb,3
RanbowJankins,The Mighty Quest For Epic Loot,1
jokerguy350,Clicker Heroes,3
76561198167480162,Sid Meier's Civilization: Beyond Earth,3
ravichop89,Left 4 Dead 2,3
76561198077110027,Town of Salem,2
76561198107272363,Robocraft,3
bazzatazza,Gotham City Impostors: Free To Play,1
razormate1,Counter-Strike: Global Offensive,1
realreepz,South Park™: The Stick of Truth™,3
Reaper_of_the_winds,Counter-Strike: Source,1
reaping_rob,Serious Sam 3: BFE,3
Rebizle,Risk of Rain,3
StuffsAndStuffs,Iron Snout,2
Feurum,Little Inferno,3
76561198056984812,The Binding of Isaac,3
12345678910a,Wolfenstein: The New Order,5
76561198071338557,Project Zomboid,5
iclickcircles,Realm of the Mad God,3
whis123,Dishonored,3
rick100,Left 4 Dead 2,5
76561198036784635,Grand Theft Auto IV,3
76561198063937445,The Forest,5
DopeyDragonFTW,Factorio,5
ritzyswordfish,STAR WARS™: Knights of the Old Republic™,3
raquja,Rogue Stormers,2
lellol,Garry's Mod,3
76561198043899269,Terraria,3
robustical,War Inc. Battlezone,2
furyischubby,Assassin's Creed IV Black Flag,1
76561198138022508,L.A. Noire,3
romakin,Portal 2,3
enticeprofile,World of Guns: Gun Disassembly,2
ronnocbarton,Path of Exile,3
NotRoyston,AdVenture Capitalist,1
MACIEKOS,The Elder Scrolls V: Skyrim,3
Elfaruqi,You Have 10 Seconds 2,3
76561198077737381,Homefront,5
76561198071238400,War of the Roses,3
6435677448,Far Cry® 3,3
rusteh23,Assassin's Creed II,3
nodday,Global Agenda,5
76561198091448711,Borderlands 2,5
DrWho,Overcast - Walden and the Werewolf,3
Sacobite,Speed Kills,3
76561198068637775,Killing Floor 2,5
JoshPlaysYT,XCOM 2,1
XxSaiinT__,Counter-Strike: Global Offensive,5
Buttole,Trove,2
SexyPotata,Love,3
76561198079550488,7 Days to Die,2
2sneaky5u,Don't Starve,3
76561198087717668,PAC-MAN MUSEUM,5
SalmonToastie,Borderlands 2,5
76561198053671421,AdVenture Capitalist,3
58077979,Call of Duty: Modern Warfare 2,5
sadLyf,Unturned,3
76561198086647266,Rusty Hearts,3
sam_broomby,Dino D-Day,3
samyol,Fallout: New Vegas,3
sandmeng,Call of Duty: Modern Warfare 3,5
SammiichWillKickYourAss,PAYDAY 2,5
SanDWG,Far Cry 4,5
76561198067176074,Unturned,1
nomoreanime,Starbound,3
76561198081091469,Tom Clancy's Rainbow Six Siege,3
76561198062741031,HAWKEN,5
76561198043943432,Five Nights at Freddy's 2,3
kinsil,Unturned,3
Sarrby,Mount & Blade: Warband,5
lunakitty,Left 4 Dead 2,3
76561198053240343,PlanetSide 2,3
squibblyboop,Undertale,5
TheCraftyYak,Left 4 Dead 2,5
savageshadow,Half-Life 2: Lost Coast,3
NO555,Portal 2,5
totueros,Geometry Dash,3
76561198050721825,Borderlands 2,5
76561198098285983,Postal 3,1
empiregames,DayZ,5
76561198158163159,The Elder Scrolls V: Skyrim,5
76561197998915965,Robocraft,5
underbelly90,Face It - A game to fight inner demons,3
76561198040052824,SpaceCorn,2
TheCrimsonRed,War Thunder,5
seacrow,The Darkness II,3
DatSmellyGuy,Torchlight II,5
76561197970148466,Dust: An Elysian Tail,3
12066gdc,Counter-Strike: Global Offensive,3
XTitanxzX,Carmageddon: Reincarnation,3
SENTRYBALLSTIK,Unturned,5
76561198067072616,TERA,3
76561198030181298,Call of Duty: Black Ops III,3
-SEVEN-,Dead Sky,1
SGT_Corrion,The Wolf Among Us,5
76561198025402421,Grand Theft Auto V,3
76561198158100654,PAYDAY 2,5
76561198003480679,Fallout 3,2
shadoworso,Rust,2
Shaggypile,Rust,3
76561198063184169,"Warhammer® 40,000™: Dawn of War® II – Retribution™",5
maxibon9000,Far Cry® 3,3
76561197970561135,PAYDAY 2,3
76561198067704936,Pixel Hunter,2
tomsta,This War of Mine,3
Hasam1,Dark Souls: Prepare to Die Edition,3
76561198059679568,Dishonored,3
ShiroEggo,Dragon Age: Origins - Ultimate Edition,5
76561198069708131,Arma 3,3
theshoopster,Talisman: Digital Edition,3
76561198068953573,ORION: Prelude,3
76561198102272170,Broforce,5
anca1ag0n,Worms Revolution,3
Socktoppet,Guns of Icarus Online,5
Stnether,Half-Life 2,5
flamingnx9,Echo of Soul,3
76561198087279731,Super Meat Boy,3
SirHolyCow,Dream,1
DarrielOni,WRC Powerslide,3
odlore,Transformice,3
76561198048072743,ORION,3
76561198054622453,Saints Row IV,1
3eBpA,The Forest,3
76561198063818739,DayZ,3
LouCanSirius,Alan Wake,3
76561198061846218,Space Engineers,3
Sir_Hazardous,Fallout: New Vegas,3
unLimitieDx,Blacklight: Retribution,3
76561198061456944,NightSky,5
skulluxies,Sid Meier's Civilization V,3
76561198091309741,Supreme Commander 2,3
lagachplays,Tiny and Big: Grandpa's Leftovers,5
linuxslacker,BattleBlock Theater,3
shadowassassin17,Dungeon Defenders,3
76561198084163024,L.A. Noire,3
76561198072940682,Terraria,5
slimeguy361,Zombie Army Trilogy,5
SlipperyPiggy,Company of Heroes 2,5
coreyr92,World of Guns: Gun Disassembly,5
76561198089439191,Ace of Spades,2
smunktait,Portal 2,1
76561198100193773,TrackMania Nations Forever,1
s0ggy,Age of Empires II: HD Edition,3
76561198036168976,Arma 2: DayZ Mod,5
Imposs1bru,Amnesia: The Dark Descent,3
76561198083609031,Super Meat Boy,5
Giovannizzo,Audiosurf,5
Smoobss,Cricket Captain 2015,5
76561198094073056,HAWKEN,5
TheOnlySnake,Darkest Dungeon,3
76561198094245250,The Binding of Isaac,3
76561198084063741,Darkest Hour: A Hearts of Iron Game,3
GetSnitchedOn,ENSLAVED™: Odyssey to the West™ Premium Edition,5
J0d4Ns3,Life Is Strange™,3
76561198102034206,Evolve Stage 2,3
76561198149068328,The Talos Principle,3
76561198057592145,FINAL FANTASY VII,3
SodaLicious,Litil Divil,3
76561198104830424,Garry's Mod,5
76561198095748015,Garry's Mod,5
76561198187035053,Nether,5
soveriegn5574,Saints Row IV,3
76561198031290502,Eternal Senia,5
76561198045061169,GameLooper,2
76561198069827794,Crysis,3
